time (s),charge (pC),mass (g),RH (%),temp (C)
0.0,0.0,0.0,0.0,0.0
0.0,0.9589377,,0.0,0.0
0.3420264720916748,0.9847763,0.0,0.0,0.0
0.6860792636871338,0.9961452,0.0,0.0,0.0
1.0291106700897217,1.01723,0.0,0.0,0.0
1.372168779373169,1.023431,0.0,0.0,0.0
1.7147042751312256,1.0362470000000001,0.0,0.0,0.0
2.057703971862793,1.03728,0.0,0.0,0.0
2.400705575942993,1.047823,0.0,0.0,0.0
2.7432498931884766,1.0500960000000001,0.0,0.0,0.0
3.08628249168396,1.057538,0.0,0.0,0.0
3.4293158054351807,1.053404,0.0,0.0,0.0
3.7723143100738525,1.04989,0.0,0.0,0.0
4.115313291549683,1.056504,0.0,0.0,0.0
4.457311630249023,1.05361,0.0,0.0,0.0
4.8013105392456055,1.05423,0.0,0.0,0.0
5.143309831619263,1.048856,0.0,0.0,0.0
5.486309289932251,1.051337,0.0,0.0,0.0
5.829308271408081,1.055264,0.0,0.0,0.0
6.172307014465332,1.046169,-0.001,0.0,0.0
6.51430606842041,1.0500960000000001,-0.002,0.0,0.0
6.857303857803345,1.045962,-0.002,0.0,0.0
7.200304269790649,1.044515,-0.002,0.0,0.0
7.5433032512664795,1.042655,-0.001,0.0,0.0
7.886301517486572,1.03542,-0.001,0.0,0.0
8.229300498962402,1.0379,-0.001,0.0,0.0
8.572299718856812,1.0310789999999999,-0.001,0.0,0.0
8.9152991771698,1.0327330000000001,-0.001,0.0,0.0
9.258296728134155,1.0263250000000002,-0.001,0.0,0.0
9.601297616958618,1.02033,-0.002,0.0,0.0
9.944295644760132,1.011648,-0.002,0.0,0.0
10.287298202514648,1.012682,-0.003,0.0,0.0
10.630293130874634,1.012682,-0.003,0.0,0.0
10.973291158676147,1.00338,-0.004,0.0,0.0
11.315290451049805,0.9982124,-0.004,0.0,0.0
11.659290075302124,1.000486,-0.004,0.0,0.0
12.00128984451294,0.9878769999999999,-0.005,0.0,0.0
12.345288515090942,0.9889103,-0.005,0.0,0.0
12.688287734985352,0.9756809999999999,-0.005,0.0,0.0
13.031284809112549,0.9756809999999999,-0.006,0.0,0.0
13.374284505844116,0.9709267000000001,-0.006,0.0,0.0
13.718283891677856,0.9676193999999999,-0.006,0.0,0.0
14.061282634735107,0.9645187000000001,-0.006,0.0,0.0
14.404284715652466,0.9537698,-0.007,0.0,0.0
14.74728274345398,0.9548034999999999,-0.007,0.0,0.0
15.09028172492981,0.959351,-0.007,0.0,0.0
15.433277606964111,0.9486022000000001,-0.007,0.0,0.0
