time (s),charge (pC),mass (g),RH (%),temp (C)
0.0,0.0,0.0,0.0,0.0
0.0,0.6430874,,0.0,0.0
0.3419990539550781,0.6649983,0.0,0.0,0.0
0.685999870300293,0.6811214999999999,0.0,0.0,0.0
1.0295119285583496,0.6941440999999999,0.0,0.0,0.0
1.3725395202636719,0.7050997,0.0,0.0,0.0
1.7155942916870117,0.7179154999999999,0.0,0.0,0.0
2.058629035949707,0.7210160999999999,0.0,0.0,0.0
2.400686502456665,0.7208094,0.002,0.0,0.0
2.7437191009521484,0.725357,0.003,0.0,0.0
3.086747407913208,0.7239099999999999,0.003,0.0,0.0
3.4298017024993896,0.7160550999999999,0.003,0.0,0.0
3.773825168609619,0.7208094,0.003,0.0,0.0
4.116849660873413,0.7133679,0.002,0.0,0.0
4.459901571273804,0.7189490000000001,0.002,0.0,0.0
4.802928924560547,0.7042728,0.001,0.0,0.0
5.145955324172974,0.6980716,0.001,0.0,0.0
5.489007234573364,0.6947643,0.001,0.0,0.0
5.832029819488525,0.685049,0.001,0.0,0.0
6.175085544586182,0.6771941,0.001,0.0,0.0
6.518113851547241,0.6618977,0.001,0.0,0.0
6.861139297485352,0.6600373,0.001,0.0,0.0
7.205191612243652,0.6544562,0.001,0.0,0.0
7.547700881958008,0.6505288,0.0,0.0,0.0
7.89069938659668,0.6457746,0.0,0.0,0.0
8.233697414398193,0.6397801,0.0,0.0,0.0
8.576696157455444,0.6323386,0.0,0.0,0.0
8.918697357177734,0.6228299,0.0,0.0,0.0
9.262695074081421,0.6176623,0.0,0.0,0.0
9.605695724487305,0.6120812,0.0,0.0,0.0
9.948692083358765,0.607947,0.0,0.0,0.0
10.291692018508911,0.6015392,0.0,0.0,0.0
10.633690357208252,0.5918239000000001,0.0,0.0,0.0
10.97769045829773,0.5852092,0.0,0.0,0.0
11.320688962936401,0.5777678,0.0,0.0,0.0
11.66269040107727,0.5711529999999999,0.0,0.0,0.0
12.00668740272522,0.5618512,0.0,0.0,0.0
12.349685668945312,0.5560634999999999,0.0,0.0,0.0
12.69268250465393,0.5542032,0.0,0.0,0.0
13.035680532455444,0.5382866,0.0,0.0,0.0
13.377681970596313,0.5310518,0.0,0.0,0.0
13.720678806304932,0.5279512,0.0,0.0,0.0
14.063676595687866,0.5184427,0.0,0.0,0.0
14.406676292419434,0.5130683,0.001,0.0,0.0
14.749675512313843,0.5068671,0.001,0.0,0.0
15.092673778533936,0.49715170000000003,0.001,0.0,0.0
15.435672283172607,0.4903305,0.001,0.0,0.0
15.778670310974121,0.48474930000000005,0.001,0.0,0.0
16.12166976928711,0.47648110000000005,0.001,0.0,0.0
16.464668035507202,0.4731738,0.001,0.0,0.0
16.80766725540161,0.4700731,0.001,0.0,0.0
17.15066647529602,0.46449209999999996,0.001,0.0,0.0
17.493664741516113,0.4529163,0.001,0.0,0.0
17.836663722991943,0.4529165,0.001,0.0,0.0
18.179661512374878,0.44857559999999996,0.001,0.0,0.0
18.522660493850708,0.4343127,0.002,0.0,0.0
18.865660190582275,0.4235638,0.002,0.0,0.0
19.20766043663025,0.4285249,0.002,0.0,0.0
19.551657676696777,0.4163291,0.002,0.0,0.0
19.89365530014038,0.4086809,0.002,0.0,0.0
20.237654209136963,0.40661400000000003,0.002,0.0,0.0
20.57965350151062,0.40082599999999996,0.002,0.0,0.0
20.92365264892578,0.3954517,0.002,0.0,0.0
21.265650033950806,0.3880103,0.004,0.0,0.0
21.609650135040283,0.3760211,0.004,0.0,0.0
21.952648162841797,0.38056870000000004,0.004,0.0,0.0
22.295647621154785,0.3706467,0.004,0.0,0.0
22.63864827156067,0.3665126,0.004,0.0,0.0
22.98164415359497,0.3594846,0.005,0.0,0.0
23.324644088745117,0.3524565,0.005,0.0,0.0
23.667641639709473,0.3503894,0.005,0.0,0.0
24.010642290115356,0.3470821,0.005,0.0,0.0
24.354642152786255,0.33178579999999996,0.005,0.0,0.0
24.69763946533203,0.333026,0.005,0.0,0.0
