time (s),charge (pC),mass (g),RH (%),temp (C)
0.0,0.0,0.0,0.0,0.0
0.0,0.9680319,,0.0,0.0
0.3420369625091553,0.9789874,0.0,0.0,0.0
0.6860663890838623,0.9843618000000001,0.0,0.0,0.0
1.0291266441345215,0.9874624000000001,0.0,0.0,0.0
1.3731262683868408,0.9975911000000001,0.0,0.0,0.0
1.7161548137664795,0.9980046,0.0,0.0,0.0
2.059670925140381,1.006273,0.0,0.0,0.0
2.402672052383423,1.001932,0.0,0.0,0.0
2.7446796894073486,1.0060660000000001,0.0,0.0,0.0
3.0876708030700684,1.0159880000000001,0.0,0.0,0.0
3.4306700229644775,1.014748,0.0,0.0,0.0
3.7736682891845703,1.019502,0.0,0.0,0.0
4.116667032241821,1.014955,0.0,0.0,0.0
4.4596641063690186,1.022189,0.0,0.0,0.0
4.802664279937744,1.028597,0.0,0.0,0.0
5.145663022994995,1.0319049999999999,0.0,0.0,0.0
5.4876625537872314,1.032318,0.0,0.0,0.0
5.831169366836548,1.0329380000000001,0.0,0.0,0.0
6.174208641052246,1.033765,0.0,0.0,0.0
6.517264366149902,1.036452,0.0,0.0,0.0
6.860328674316406,1.035832,0.0,0.0,0.0
7.20288610458374,1.041207,0.0,0.0,0.0
7.545994758605957,1.033765,0.0,0.0,0.0
7.888545989990234,1.0428600000000001,0.0,0.0,0.0
8.231576919555664,1.047201,0.0,0.0,0.0
8.57457709312439,1.041207,0.0,0.0,0.0
8.918574094772339,1.0507149999999998,0.0,0.0,0.0
9.260574579238892,1.051542,0.0,0.0,0.0
9.60457468032837,1.056296,0.0,0.0,0.0
9.946574449539185,1.05671,0.0,0.0,0.0
10.289572954177856,1.056916,0.0,0.0,0.0
10.632570505142212,1.066631,0.0,0.0,0.0
10.975568771362305,1.063531,0.0,0.0,0.0
11.318568229675293,1.067872,0.0,0.0,0.0
11.661566734313965,1.074073,0.0,0.0,0.0
12.004565715789795,1.073246,0.0,0.0,0.0
12.348565340042114,1.07428,0.0,0.0,0.0
12.691564559936523,1.084822,0.0,0.0,0.0
13.034563779830933,1.082135,0.0,0.0,0.0
13.376561880111694,1.0906099999999999,0.0,0.0,0.0
13.719563245773315,1.092883,0.0,0.0,0.0
14.062560319900513,1.101772,0.0,0.0,0.0
14.405558586120605,1.108593,0.0,0.0,0.0
14.747557163238525,1.109007,0.0,0.0,0.0
15.091556787490845,1.109213,0.0,0.0,0.0
15.434555768966675,1.108593,0.0,0.0,0.0
15.7775559425354,1.116862,0.0,0.0,0.0
16.120554447174072,1.123063,0.0,0.0,0.0
16.46355438232422,1.121616,0.0,0.0,0.0
16.80655264854431,1.12699,0.0,0.0,0.0
17.149551391601562,1.122649,0.0,0.0,0.0
17.491552352905273,1.103219,0.0,0.0,0.0
17.835551500320435,1.070559,0.0,0.0,0.0
18.178550243377686,1.046167,0.0,0.0,0.0
18.521547317504883,1.0139209999999999,0.0,0.0,0.0
18.863545417785645,0.9930435,0.0,0.0,0.0
19.207545042037964,0.9787808,0.0,0.0,0.0
19.55054473876953,0.9548026000000001,0.0,0.0,0.0
19.893543481826782,0.8485548,0.0,0.0,0.0
20.236542463302612,0.8750133999999999,0.0,0.0,0.0
20.579541206359863,0.6257237,0.0,0.0,0.0
20.922542810440063,0.5000454000000001,0.0,0.0,0.0
21.265539407730103,0.6381262,0.0,0.0,0.0
21.607537269592285,0.546968,0.0,0.0,0.0
21.950536966323853,0.6182823,0.0,0.0,0.0
22.29353666305542,0.8020455000000001,0.0,0.0,0.0
22.636535167694092,0.9659648,0.0,0.0,0.0
22.979534149169922,0.8609572,0.0,0.0,0.0
23.323533535003662,1.048235,0.0,0.0,0.0
23.66553235054016,1.091437,0.0,0.0,0.0
24.008531093597412,1.12761,-0.016,0.0,0.0
24.35153031349182,1.169572,-0.016,0.0,0.0
24.69452929496765,1.22745,-0.013,0.0,0.0
25.037527322769165,1.240473,-0.011,0.0,0.0
25.38052725791931,1.24192,-0.01,0.0,0.0
25.724526405334473,1.250188,-0.01,0.0,0.0
26.066524982452393,1.257836,-0.009,0.0,0.0
26.409523487091064,1.251635,-0.007,0.0,0.0
26.75252342224121,1.247088,-0.004,0.0,0.0
27.095521688461304,1.249155,-0.003,0.0,0.0
27.438520669937134,1.2522550000000001,0.0,0.0,0.0
27.78052020072937,1.243574,0.0,0.0,0.0
28.12451982498169,1.251428,0.0,0.0,0.0
28.46751880645752,1.248535,0.0,0.0,0.0
28.810516834259033,1.245434,0.0,0.0,0.0
29.15251851081848,1.245641,0.0,0.0,0.0
29.49651837348938,1.243573,0.0,0.0,0.0
29.83951497077942,1.244607,0.0,0.0,0.0
30.182514429092407,1.246261,0.0,0.0,0.0
30.524513244628906,1.244193,0.0,36.05,20.72
30.870510816574097,1.243573,0.0,35.51,20.75
31.215030908584595,1.242333,0.0,35.54,20.78
31.55956745147705,1.2437799999999999,-0.002,35.54,20.79
31.904077529907227,1.24502,-0.002,35.57,20.8
32.248584508895874,1.243987,-0.002,35.56,20.81
32.5935845375061,1.241093,-0.002,35.5,20.82
32.93858242034912,1.24502,-0.002,35.54,20.82
33.28358268737793,1.247708,-0.002,35.6,20.82
33.628581047058105,1.249361,-0.002,35.61,20.81
33.97358012199402,1.2437799999999999,-0.002,35.56,20.84
34.318578481674194,1.2448139999999999,-0.002,35.62,20.83
34.66357922554016,1.251635,-0.002,35.47,20.84
35.00857734680176,1.246261,-0.002,35.51,20.82
35.35357618331909,1.253289,-0.002,35.53,20.83
35.69857430458069,1.2508080000000001,0.0,35.56,20.82
36.043574810028076,1.249775,0.0,35.49,20.82
36.38857316970825,1.253495,0.0,35.57,20.84
36.733572483062744,1.251635,0.0,35.58,20.83
37.07857036590576,1.256596,0.0,35.58,20.82
37.42357015609741,1.260524,0.0,35.56,20.83
37.76856827735901,1.2539090000000002,0.0,35.55,20.85
38.11356782913208,1.258457,0.0,35.54,20.84
38.45808792114258,1.256803,0.0,35.56,20.83
38.80311131477356,1.263004,0.0,35.54,20.83
39.147688150405884,1.2611439999999998,0.0,35.59,20.84
39.49222469329834,1.263004,0.0,35.51,20.83
39.837252140045166,1.258456,0.0,35.54,20.85
40.18233394622803,1.271479,0.0,35.5,20.84
40.52736711502075,1.268378,0.0,35.58,20.83
40.87239170074463,1.268172,0.0,35.52,20.85
41.217474699020386,1.276233,0.0,35.57,20.84
41.562509536743164,1.2687920000000001,0.0,35.52,20.84
41.90806746482849,1.2805739999999999,0.0,35.58,20.84
42.253063440322876,1.282435,0.0,35.52,20.83
