time (s),charge (pC),mass (g),RH (%),temp (C)
0.0,0.0,0.0,0.0,0.0
0.0,1.029423,,0.0,0.0
0.3419959545135498,1.037898,0.0,0.0,0.0
0.6849949359893799,1.042652,0.0,0.0,0.0
1.0279932022094727,1.0451329999999999,0.0,0.0,0.0
1.3709931373596191,1.044719,0.0,0.0,0.0
1.7139923572540283,1.055675,0.0,0.0,0.0
2.0569920539855957,1.051747,0.0,0.0,0.0
2.3989901542663574,1.0534009999999998,0.0,0.0,0.0
2.7419896125793457,1.053608,0.0,0.0,0.0
3.0849902629852295,1.0558809999999998,0.0,0.0,0.0
3.4279897212982178,1.060015,0.0,0.0,0.0
3.769988536834717,1.057328,0.0,0.0,0.0
4.113987922668457,1.0591890000000002,0.0,0.0,0.0
4.4559876918792725,1.072004,0.0,0.0,0.0
4.798986196517944,1.063323,0.0,0.0,0.0
5.141987085342407,1.072625,0.0,0.0,0.0
5.484986305236816,1.0620829999999999,0.0,0.0,0.0
5.826985597610474,1.0691110000000001,0.0,0.0,0.0
6.169985055923462,1.074278,0.0,0.0,0.0
6.51298451423645,1.068697,0.0,0.0,0.0
6.855984210968018,1.0697310000000002,0.0,0.0,0.0
7.1979827880859375,1.078826,0.0,0.0,0.0
7.541981935501099,1.081306,0.0,0.0,0.0
7.883980989456177,1.079446,0.0,0.0,0.0
8.227981090545654,1.0808929999999999,0.0,0.0,0.0
8.570980072021484,1.08358,0.0,0.0,0.0
8.913982391357422,1.077586,0.0,0.0,0.0
9.25698208808899,1.078619,0.0,0.0,0.0
9.599980592727661,1.0827529999999999,0.0,0.0,0.0
9.941977262496948,1.08544,0.0,0.0,0.0
10.28497838973999,1.087094,0.0,0.0,0.0
10.627977132797241,1.090401,0.0,0.0,0.0
10.970977067947388,1.094329,0.0,0.0,0.0
11.313976049423218,1.0897809999999999,0.0,0.0,0.0
11.656975746154785,1.093915,0.0,0.0,0.0
11.998975038528442,1.100323,0.0,0.0,0.0
12.342974424362183,1.095569,0.0,0.0,0.0
12.68497347831726,1.093502,0.0,0.0,0.0
13.027972936630249,1.0968090000000001,0.0,0.0,0.0
13.370972633361816,1.095362,0.0,0.0,0.0
13.713973760604858,1.093502,0.0,0.0,0.0
14.056972026824951,1.106111,0.0,0.0,0.0
14.399971008300781,1.105698,0.0,0.0,0.0
14.742970943450928,1.110452,0.0,0.0,0.0
15.085969924926758,1.113759,0.0,0.0,0.0
15.427968740463257,1.110245,0.0,0.0,0.0
15.770968198776245,1.111485,0.0,0.0,0.0
16.11396813392639,1.114379,0.0,0.0,0.0
16.4569673538208,1.11686,0.0,0.0,0.0
16.799967050552368,1.11748,0.0,0.0,0.0
17.142966270446777,1.121407,0.0,0.0,0.0
17.484965324401855,1.123888,0.0,0.0,0.0
17.828965187072754,1.121407,0.0,0.0,0.0
18.17096471786499,1.127402,0.0,0.0,0.0
18.513962984085083,1.1216139999999999,0.0,0.0,0.0
18.85696244239807,1.1181,0.0,0.0,0.0
19.199962854385376,1.122854,0.0,0.0,0.0
19.5429630279541,1.119134,0.0,0.0,0.0
19.88596224784851,1.121821,0.0,0.0,0.0
20.22896099090576,1.120581,0.0,0.0,0.0
20.57196044921875,1.124508,0.0,0.0,0.0
20.914959192276,1.11996,0.0,0.0,0.0
21.257959365844727,1.1197540000000001,0.0,0.0,0.0
21.600959539413452,1.121821,0.0,0.0,0.0
21.943957805633545,1.1265749999999999,0.0,0.0,0.0
22.286957263946533,1.1276089999999999,0.0,0.0,0.0
22.630956888198853,1.122441,0.0,0.0,0.0
22.97395634651184,1.126368,0.0,0.0,0.0
23.316956758499146,1.125128,0.0,0.0,0.0
23.65895652770996,1.1284349999999999,0.0,0.0,0.0
24.00295400619507,1.125128,0.0,0.0,0.0
24.344953775405884,1.1333959999999998,0.0,0.0,0.0
24.687953233718872,1.131123,0.0,0.0,0.0
25.03095245361328,1.1354630000000001,0.0,0.0,0.0
25.37395191192627,1.1309159999999998,0.0,0.0,0.0
25.71695113182068,1.134016,0.0,0.0,0.0
26.059950351715088,1.132776,0.0,0.0,0.0
26.402950525283813,1.138977,0.0,0.0,0.0
26.74595022201538,1.141251,0.0,0.0,0.0
27.08894944190979,1.137117,0.0,0.0,0.0
27.431949138641357,1.1480730000000001,0.0,0.0,0.0
27.774949073791504,1.1395979999999999,0.0,0.0,0.0
28.117947340011597,1.140218,0.0,0.0,0.0
28.460946083068848,1.1424910000000001,0.0,0.0,0.0
28.803946495056152,1.149933,0.0,0.0,0.0
29.146945238113403,1.148279,0.0,0.0,0.0
29.48994541168213,1.15324,0.0,0.0,0.0
29.831944465637207,1.154274,0.0,0.0,0.0
30.174944639205933,1.161715,0.0,0.0,0.0
30.518943548202515,1.1577879999999998,0.0,31.42,21.05
30.863942623138428,1.158615,0.0,30.92,21.07
31.20894193649292,1.1579940000000002,0.0,30.94,21.09
31.553940534591675,1.161095,0.0,31.0,21.12
31.898940563201904,1.167296,0.0,31.0,21.12
32.243940353393555,1.165643,0.0,30.95,21.12
32.58893871307373,1.16709,0.0,30.91,21.15
32.93393898010254,1.167503,0.0,31.0,21.15
33.278451681137085,1.171224,0.0,30.95,21.15
33.622960329055786,1.1685370000000002,0.0,30.92,21.15
33.967957973480225,1.16957,0.0,30.94,21.15
34.31247091293335,1.1683299999999999,0.0,30.97,21.16
34.65746760368347,1.171431,0.0,30.95,21.17
35.00246715545654,1.172464,0.0,30.86,21.16
35.347466230392456,1.1732909999999999,0.0,30.99,21.16
35.692467212677,1.174118,0.0,31.0,21.16
36.03746747970581,1.174325,0.0,31.0,21.16
36.382463693618774,1.1772179999999999,0.0,30.96,21.16
36.72746396064758,1.176391,0.0,30.96,21.16
37.07246255874634,1.184659,0.0,30.97,21.17
37.417463302612305,1.176805,0.0,30.95,21.17
37.76246237754822,1.1796989999999998,0.0,30.97,21.18
38.10746169090271,1.177012,0.0,30.97,21.15
38.452462911605835,1.181146,0.0,31.01,21.17
38.796459436416626,1.177838,0.0,30.98,21.16
39.14097595214844,1.188174,0.0,31.01,21.17
39.48548412322998,1.179492,0.0,30.93,21.18
39.83048367500305,1.186107,0.0,30.88,21.17
40.175482511520386,1.178665,0.0,31.04,21.17
40.520482540130615,1.183006,0.0,30.96,21.19
40.86548185348511,1.184659,0.0,30.96,21.18
41.21048140525818,1.193135,0.0,30.98,21.17
41.55548405647278,1.18838,0.0,30.97,21.19
41.90048050880432,1.185073,0.0,30.98,21.17
42.245479583740234,1.184453,0.0,31.0,21.17
42.59047889709473,1.187967,0.0,30.98,21.17
42.93547773361206,1.088334,0.0,31.01,21.17
43.280476808547974,1.097429,0.04,30.98,21.15
43.6254780292511,1.098463,0.052,31.0,21.17
43.97047710418701,1.1048710000000002,0.051,30.97,21.18
44.315475940704346,1.104251,0.051,31.01,21.18
44.66047644615173,1.1048710000000002,0.051,30.97,21.18
45.00547480583191,1.1098320000000002,0.051,30.97,21.17
45.3504741191864,1.110452,0.051,30.95,21.18
45.69547438621521,1.111279,0.051,30.95,21.18
46.04047441482544,1.1185129999999999,0.051,30.99,21.17
46.38547348976135,1.1121059999999998,0.051,31.06,21.17
46.73047184944153,1.1145859999999999,0.051,30.96,21.17
47.07547092437744,1.116446,0.051,30.89,21.17
47.420469999313354,1.115206,0.051,30.97,21.16
47.76546931266785,1.1127259999999999,0.051,30.97,21.17
48.11047172546387,1.1185129999999999,0.051,30.95,21.17
48.45546793937683,1.116033,0.051,30.91,21.17
48.80046844482422,1.1185129999999999,0.051,30.96,21.18
49.14546775817871,1.120994,0.051,30.91,21.17
49.490466594696045,1.1178929999999998,0.051,30.96,21.16
49.835466384887695,1.113346,0.051,30.95,21.17
50.180466175079346,1.11996,0.051,30.95,21.17
50.52546501159668,1.1145859999999999,0.051,30.96,21.18
50.87046551704407,1.113966,0.051,30.91,21.18
51.215463399887085,1.1162400000000001,0.051,30.97,21.18
51.56046390533447,1.115,0.051,30.95,21.17
51.905462980270386,1.110865,0.051,30.96,21.18
52.25046372413635,1.117067,0.051,30.97,21.19
52.59546184539795,1.1098320000000002,0.05,30.98,21.17
52.9404616355896,1.114379,0.05,30.98,21.18
53.28546071052551,1.119134,0.05,30.98,21.17
53.6304612159729,1.1181,0.05,30.96,21.17
53.97546124458313,1.119134,0.05,31.01,21.18
54.32045888900757,1.1185129999999999,0.05,30.95,21.18
54.6654577255249,1.119961,0.05,30.92,21.19
55.01045775413513,1.119134,0.05,30.95,21.16
