time (s),charge (pC),mass (g),RH (%),temp (C)
0.0,0.0,0.0,0.0,0.0
0.0,1.161303,,0.0,0.0
0.34157752990722656,1.190656,0.0,0.0,0.0
0.6846086978912354,1.20988,0.0,0.0,0.0
1.0276761054992676,1.235511,0.0,0.0,0.0
1.3717167377471924,1.252048,0.0,0.0,0.0
1.7137506008148193,1.260523,0.0,0.0,0.0
2.056809425354004,1.270858,0.0,0.0,0.0
2.3998355865478516,1.288015,0.0,0.0,0.0
2.742896556854248,1.290495,0.0,0.0,0.0
3.0849204063415527,1.301037,0.0,0.0,0.0
3.428964853286743,1.308892,0.0,0.0,0.0
3.7715089321136475,1.3064120000000001,0.0,0.0,0.0
4.115513801574707,1.31592,0.0,0.0,0.0
4.458511114120483,1.317574,0.0,0.0,0.0
4.801506519317627,1.322535,0.0,0.0,0.0
5.144505023956299,1.327909,0.0,0.0,0.0
5.487502813339233,1.332044,0.0,0.0,0.0
5.830498218536377,1.326669,0.0,0.0,0.0
6.174501895904541,1.334111,0.0,0.0,0.0
6.516497611999512,1.336591,0.001,0.0,0.0
6.859496116638184,1.337625,0.001,0.0,0.0
7.202496528625488,1.340932,0.003,0.0,0.0
7.545491456985474,1.333697,0.003,0.0,0.0
7.887490510940552,1.339072,0.003,0.0,0.0
8.23049283027649,1.338038,0.003,0.0,0.0
8.573487997055054,1.335558,0.003,0.0,0.0
8.916485786437988,1.343619,0.003,0.0,0.0
9.260485887527466,1.341552,0.003,0.0,0.0
9.603489875793457,1.3461,0.003,0.0,0.0
9.946486711502075,1.341759,0.003,0.0,0.0
10.290483236312866,1.346306,0.003,0.0,0.0
10.633489847183228,1.3394849999999998,0.003,0.0,0.0
10.976475954055786,1.340519,0.003,0.0,0.0
11.320475816726685,1.3361779999999999,0.005,0.0,0.0
11.663477420806885,1.344653,0.005,0.0,0.0
12.00647497177124,1.338658,0.005,0.0,0.0
12.350473642349243,1.343826,0.005,0.0,0.0
12.69346809387207,1.344239,0.006,0.0,0.0
13.036468505859375,1.3411389999999999,0.006,0.0,0.0
13.37946629524231,1.3469259999999998,0.006,0.0,0.0
13.72246503829956,1.3452730000000002,0.006,0.0,0.0
14.0654616355896,1.354161,0.006,0.0,0.0
14.408459901809692,1.3444459999999998,0.006,0.0,0.0
14.751457929611206,1.345686,0.006,0.0,0.0
15.095458030700684,1.343413,0.006,0.0,0.0
15.438455581665039,1.344859,0.006,0.0,0.0
15.781453847885132,1.344859,0.006,0.0,0.0
16.124451398849487,1.342586,0.006,0.0,0.0
16.467453956604004,1.342586,0.006,0.0,0.0
16.809457063674927,1.349821,0.006,0.0,0.0
17.15345001220703,1.348373,0.006,0.0,0.0
17.496447801589966,1.351061,0.007,0.0,0.0
17.839444875717163,1.3477540000000001,0.007,0.0,0.0
18.18144178390503,1.345893,0.008,0.0,0.0
18.524442434310913,1.343206,0.008,0.0,0.0
18.86743927001953,1.3444459999999998,0.008,0.0,0.0
