time (s),charge (pC),mass (g),RH (%),temp (C)
0.0,0.0,0.0,0.0,0.0
0.0,0.9920102000000001,,0.0,0.0
0.3439955711364746,1.016195,0.0,0.0,0.0
0.6869978904724121,1.0420340000000001,0.0,0.0,0.0
1.029999017715454,1.058157,0.0,0.0,0.0
1.3719971179962158,1.070146,0.0,0.0,0.0
1.7159998416900635,1.078621,0.0,0.0,0.0
2.0589988231658936,1.099085,0.0,0.0,0.0
2.4009947776794434,1.10818,0.0,0.0,0.0
2.7439944744110107,1.10632,0.0,0.0,0.0
3.0869951248168945,1.117069,0.0,0.0,0.0
3.4299943447113037,1.119136,0.0,0.0,0.0
3.7739908695220947,1.129678,0.0,0.0,0.0
4.115994691848755,1.1396,0.0,0.0,0.0
4.458990573883057,1.141047,0.0,0.0,0.0
4.801993370056152,1.1393929999999999,0.0,0.0,0.0
5.144989728927612,1.1493149999999999,0.0,0.0,0.0
5.487991571426392,1.1470410000000002,0.0,0.0,0.0
5.830989122390747,1.1542759999999999,0.0,0.0,0.0
6.1739935874938965,1.151175,0.0,0.0,0.0
6.516989231109619,1.155516,0.0,0.0,0.0
6.859987020492554,1.15903,0.0,0.0,0.0
7.202989101409912,1.161097,0.0,0.0,0.0
7.545987606048584,1.155723,0.0,0.0,0.0
7.889987945556641,1.1644050000000001,0.0,0.0,0.0
8.232987880706787,1.160064,0.0,0.0,0.0
8.575987100601196,1.168539,0.0,0.0,0.0
8.918984174728394,1.17412,0.0,0.0,0.0
9.26198434829712,1.172466,0.0,0.0,0.0
9.604982614517212,1.17536,0.001,0.0,0.0
9.948983669281006,1.174327,0.001,0.0,0.0
10.291981935501099,1.179287,0.001,0.0,0.0
10.634982347488403,1.185489,0.001,0.0,0.0
10.9779794216156,1.174533,0.001,0.0,0.0
11.320982217788696,1.181975,0.001,0.0,0.0
11.662980318069458,1.184662,0.001,0.0,0.0
12.006978273391724,1.182595,0.001,0.0,0.0
12.348979711532593,1.1850749999999999,0.001,0.0,0.0
12.691979169845581,1.186729,0.001,0.0,0.0
13.034976243972778,1.184869,0.001,0.0,0.0
13.377976179122925,1.188383,0.001,0.0,0.0
13.721496343612671,1.180321,0.001,0.0,0.0
14.064555168151855,1.1861089999999999,0.001,0.0,0.0
14.407596111297607,1.189003,0.001,0.0,0.0
14.75063705444336,1.185696,0.001,0.0,0.0
15.093713760375977,1.180734,0.001,0.0,0.0
15.436764001846313,1.183422,0.001,0.0,0.0
15.779827356338501,1.184248,0.001,0.0,0.0
16.122868299484253,1.183628,0.001,0.0,0.0
16.465425491333008,1.179701,0.001,0.0,0.0
16.808423280715942,1.183835,0.001,0.0,0.0
17.1514253616333,1.173913,0.001,0.0,0.0
17.49442148208618,1.1821810000000001,0.002,0.0,0.0
17.83742117881775,1.175773,0.002,0.0,0.0
18.181423664093018,1.183628,0.002,0.0,0.0
18.523421049118042,1.1813550000000002,0.002,0.0,0.0
18.86642026901245,1.180734,0.002,0.0,0.0
19.209421396255493,1.180941,0.002,0.0,0.0
19.55341935157776,1.1735,0.002,0.0,0.0
19.896419048309326,1.1801139999999999,0.002,0.0,0.0
20.239418268203735,1.17722,0.002,0.0,0.0
20.581417322158813,1.175773,0.002,0.0,0.0
20.925416469573975,1.17474,0.003,0.0,0.0
21.268415689468384,1.172673,0.003,0.0,0.0
21.611416339874268,1.1751530000000001,0.003,0.0,0.0
21.953415393829346,1.177634,0.003,0.0,0.0
22.297416925430298,1.1844549999999998,0.003,0.0,0.0
22.63941764831543,1.1832150000000001,0.003,0.0,0.0
22.98341417312622,1.1788740000000002,0.004,0.0,0.0
23.325413703918457,1.181768,0.004,0.0,0.0
23.669413566589355,1.1811479999999999,0.004,0.0,0.0
24.012412548065186,1.17784,0.004,0.0,0.0
24.355413913726807,1.1861089999999999,0.004,0.0,0.0
24.697409629821777,1.181768,0.004,0.0,0.0
25.041409492492676,1.1832150000000001,0.004,0.0,0.0
25.38441014289856,1.189623,0.004,0.0,0.0
25.72740936279297,1.186936,0.004,0.0,0.0
26.069408416748047,1.184248,0.004,0.0,0.0
26.412407875061035,1.186729,0.004,0.0,0.0
26.755407571792603,1.1801139999999999,0.004,0.0,0.0
27.098406076431274,1.182595,0.004,0.0,0.0
27.441406965255737,1.183422,0.004,0.0,0.0
27.784406423568726,1.177634,0.004,0.0,0.0
28.127405405044556,1.17536,0.004,0.0,0.0
28.470404863357544,1.178461,0.005,0.0,0.0
28.81340456008911,1.1813550000000002,0.005,0.0,0.0
29.156404733657837,1.1811479999999999,0.005,0.0,0.0
29.499403476715088,1.17536,0.005,0.0,0.0
29.84240221977234,1.172673,0.005,0.0,0.0
30.185401439666748,1.170399,0.005,0.0,0.0
30.528401851654053,1.1706059999999998,0.005,36.63,20.67
30.87291431427002,1.1656449999999998,0.006,36.16,20.71
31.21793818473816,1.167712,0.006,36.17,20.74
31.56199860572815,1.163991,0.006,36.16,20.75
31.907024383544922,1.1582029999999999,0.007,36.16,20.76
32.251564502716064,1.157997,0.007,36.18,20.77
