time (s),charge (pC),mass (g),RH (%),temp (C)
0.0,0.0,0.0,0.0,0.0
0.0,1.001312,,0.0,0.0
0.34208250045776367,1.00896,0.0,0.0,0.0
0.6851119995117188,1.023636,0.0,0.0,0.0
1.0281405448913574,1.0240500000000001,0.0,0.0,0.0
1.37019681930542,1.0312839999999999,0.0,0.0,0.0
1.7132251262664795,1.036452,0.0,0.0,0.0
2.0562822818756104,1.033558,0.0,0.0,0.0
2.3983137607574463,1.0441,0.0,0.0,0.0
2.741344690322876,1.046787,0.0,0.0,0.0
3.084399700164795,1.042447,0.0,0.0,0.0
3.427427053451538,1.051335,0.0,0.0,0.0
3.769965887069702,1.0488549999999999,0.0,0.0,0.0
4.1139655113220215,1.055469,0.0,0.0,0.0
4.455961227416992,1.060224,0.0,0.0,0.0
4.799962282180786,1.056296,0.0,0.0,0.0
5.142961025238037,1.057743,0.0,0.0,0.0
5.485959768295288,1.063944,0.0,0.0,0.0
5.828961610794067,1.065391,0.0,0.0,0.0
6.17195725440979,1.065391,0.0,0.0,0.0
6.513957500457764,1.066838,0.0,0.0,0.0
6.8569581508636475,1.076553,0.0,0.0,0.0
7.200956583023071,1.071592,0.0,0.0,0.0
7.543954133987427,1.071592,0.0,0.0,0.0
7.886953592300415,1.0662179999999999,0.0,0.0,0.0
8.229954481124878,1.068285,0.0,0.0,0.0
8.572953224182129,1.0777940000000001,0.0,0.0,0.0
8.915950536727905,1.07552,0.0,0.0,0.0
9.25895071029663,1.073246,0.0,0.0,0.0
9.601948738098145,1.081514,0.0,0.0,0.0
9.94594931602478,1.086889,0.0,0.0,0.0
10.287947177886963,1.0850279999999999,0.0,0.0,0.0
10.630945682525635,1.088749,0.0,0.0,0.0
10.974945783615112,1.0885420000000001,0.0,0.0,0.0
11.316943407058716,1.094123,0.0,0.0,0.0
11.659943103790283,1.094537,0.0,0.0,0.0
12.002942323684692,1.1030119999999999,0.0,0.0,0.0
12.345941543579102,1.1044589999999999,0.0,0.0,0.0
12.688940048217773,1.102392,0.0,0.0,0.0
13.031939506530762,1.107766,0.0,0.0,0.0
13.374938488006592,1.097844,0.0,0.0,0.0
