time (s),charge (pC),mass (g),RH (%),temp (C)
0.0,0.0,0.0,0.0,0.0
0.0,1.081308,,0.0,0.0
0.3429982662200928,1.091023,0.0,0.0,0.0
0.6849949359893799,1.089783,0.0,0.0,0.0
1.027994155883789,1.096811,0.0,0.0,0.0
1.3709938526153564,1.101772,0.0,0.0,0.0
1.7139923572540283,1.105493,0.0,0.0,0.0
2.056992530822754,1.108593,0.0,0.0,0.0
2.399991512298584,1.112727,0.0,0.0,0.0
2.741992950439453,1.1143809999999998,0.0,0.0,0.0
3.0859901905059814,1.117275,0.0,0.0,0.0
3.427989959716797,1.1234760000000001,0.0,0.0,0.0
3.7719886302948,1.125957,0.0,0.0,0.0
4.114989280700684,1.12575,0.0,0.0,0.0
4.457988262176514,1.125337,0.0,0.0,0.0
4.800989151000977,1.130091,0.0,0.0,0.0
5.143988609313965,1.137532,0.0,0.0,0.0
5.486987113952637,1.141046,0.0,0.0,0.0
5.828985691070557,1.135672,0.0,0.0,0.0
6.171985149383545,1.137325,0.0,0.0,0.0
6.51498556137085,1.144767,0.0,0.0,0.0
6.857984304428101,1.1437339999999998,0.0,0.0,0.0
7.200985908508301,1.146627,0.0,0.0,0.0
7.542983293533325,1.14456,0.0,0.0,0.0
7.886982202529907,1.14208,0.0,0.0,0.0
8.228981733322144,1.1462139999999998,0.0,0.0,0.0
8.571981430053711,1.146834,0.0,0.0,0.0
8.9149808883667,1.143527,0.0,0.0,0.0
9.257980346679688,1.153862,0.0,0.0,0.0
9.600979089736938,1.146007,0.0,0.0,0.0
9.942979097366333,1.145594,0.0,0.0,0.0
10.286978006362915,1.152415,0.0,0.0,0.0
10.629977226257324,1.1520020000000002,0.0,0.0,0.0
10.971976041793823,1.1495209999999998,0.0,0.0,0.0
11.315976858139038,1.150968,0.0,0.0,0.0
11.6579749584198,1.157996,0.0,0.0,0.0
12.001976251602173,1.16089,0.0,0.0,0.0
12.343975067138672,1.15965,0.0,0.0,0.0
12.68697476387024,1.167918,0.0,0.0,0.0
13.029974222183228,1.1662649999999999,0.0,0.0,0.0
13.372973203659058,1.1658510000000002,0.0,0.0,0.0
13.715972900390625,1.167712,0.0,0.0,0.0
14.058972358703613,1.1751530000000001,0.0,0.0,0.0
14.400970458984375,1.1788740000000002,0.0,0.0,0.0
14.743971586227417,1.178667,0.0,0.0,0.0
15.086970567703247,1.179494,0.0,0.0,0.0
15.429969549179077,1.183835,0.0,0.0,0.0
15.772969722747803,1.183421,0.0,0.0,0.0
16.115968465805054,1.1850749999999999,0.0,0.0,0.0
16.458967208862305,1.184248,0.0,0.0,0.0
16.80196762084961,1.183422,0.0,0.0,0.0
17.143967151641846,1.187349,0.0,0.0,0.0
17.48696732521057,1.188176,0.0,0.0,0.0
17.829965829849243,1.1949969999999999,0.0,0.0,0.0
18.172965049743652,1.193757,0.0,0.0,0.0
18.5159649848938,1.189829,0.0,0.0,0.0
18.858964443206787,1.19541,0.0,0.0,0.0
19.201963901519775,1.1970640000000001,0.0,0.0,0.0
19.544963836669922,1.196858,0.0,0.0,0.0
19.886961936950684,1.19231,0.0,0.0,0.0
20.229960680007935,1.196237,0.0,0.0,0.0
20.57296133041382,1.1970640000000001,0.0,0.0,0.0
20.915960788726807,1.2001650000000001,0.0,0.0,0.0
21.258960008621216,1.2001650000000001,0.0,0.0,0.0
21.600958108901978,1.203886,0.0,0.0,0.0
21.943958520889282,1.204299,0.0,0.0,0.0
22.28695845603943,1.206779,0.0,0.0,0.0
22.629957914352417,1.205746,0.0,0.0,0.0
22.972957134246826,1.2074,0.0,0.0,0.0
23.315956354141235,1.203265,0.0,0.0,0.0
23.658955097198486,1.21112,0.0,0.0,0.0
24.001955270767212,1.2080199999999999,0.0,0.0,0.0
24.3449547290802,1.213187,0.0,0.0,0.0
24.687955379486084,1.214841,0.0,0.0,0.0
25.03095293045044,1.2138069999999999,0.0,0.0,0.0
25.372952222824097,1.220422,0.0,0.0,0.0
25.716952323913574,1.220009,0.0,0.0,0.0
26.058950662612915,1.2162879999999998,0.0,0.0,0.0
26.40295100212097,1.218562,0.0,0.0,0.0
26.744951009750366,1.214841,0.0,0.0,0.0
27.08894944190979,1.2189750000000001,0.0,0.0,0.0
27.430948734283447,1.223109,0.0,0.0,0.0
27.774948835372925,1.223523,0.0,0.0,0.0
28.117948055267334,1.219182,0.0,0.0,0.0
28.460949182510376,1.214634,0.0,0.0,0.0
28.80394721031189,1.220629,0.0,0.0,0.0
29.14694595336914,1.2245560000000002,0.0,0.0,0.0
29.489946126937866,1.218562,0.0,0.0,0.0
29.832945108413696,1.228277,0.0,0.0,0.0
30.175944089889526,1.225176,0.0,0.0,0.0
30.518944263458252,1.2243499999999998,0.0,35.77,0.83
30.864943027496338,1.2319980000000001,0.0,35.73,20.83
31.20994281768799,1.22621,0.0,35.77,20.84
31.554941177368164,1.2270370000000002,0.0,35.75,20.84
31.89994215965271,1.235305,0.0,35.72,20.85
32.244940757751465,1.2328240000000001,0.0,36.18,20.71
32.589940309524536,1.232618,0.0,35.72,20.74
32.93493890762329,1.234685,0.0,35.68,20.76
33.279940128326416,1.240266,0.0,35.74,20.8
33.624937772750854,1.235512,0.0,35.72,20.79
33.969937801361084,1.238819,0.0,35.77,20.8
34.314937353134155,1.245434,0.0,35.76,20.81
34.65993666648865,1.2481209999999998,0.0,35.73,20.81
35.00493621826172,1.2537019999999999,0.0,35.73,20.79
35.34993553161621,1.2512219999999998,0.0,35.73,20.83
35.69493508338928,1.2481209999999998,0.0,35.8,20.82
36.039934396743774,1.255562,0.0,35.77,20.83
36.384933948516846,1.260317,0.0,35.71,20.83
36.72995352745056,1.2572160000000001,0.0,35.7,20.82
37.07495427131653,1.25825,0.0,35.78,20.83
37.41995429992676,1.263211,0.0,35.73,20.83
37.764952421188354,1.264037,0.0,35.74,20.82
38.10995125770569,1.267345,0.0,35.72,20.83
38.45495128631592,1.267345,0.0,35.81,20.84
38.79995012283325,1.266518,0.0,35.65,20.84
39.14494872093201,1.272926,0.0,35.81,20.83
39.4899480342865,1.27582,0.0,35.74,20.83
39.834949254989624,1.278507,0.0,35.8,20.85
40.17994737625122,1.274786,0.0,35.74,20.83
40.52394700050354,1.2799539999999998,0.0,35.7,20.82
40.86845922470093,1.2799539999999998,0.0,35.76,20.82
41.21296691894531,1.289256,0.0,35.8,20.83
41.55796813964844,1.2840880000000001,0.0,35.77,20.83
41.90296649932861,1.292356,0.0,35.74,20.85
42.247966051101685,1.287396,0.0,35.65,20.84
42.59296536445618,1.27396,0.0,35.79,20.84
42.93796396255493,1.166058,0.0,35.74,20.85
43.28296422958374,1.1631639999999999,0.051,35.78,20.85
43.62796664237976,1.17598,0.052,35.77,20.85
43.972963094711304,1.175773,0.052,35.77,20.83
44.317962408065796,1.175773,0.053,35.8,20.83
44.66296195983887,1.185489,0.053,35.75,20.83
45.007962465286255,1.185282,0.053,35.74,20.84
45.35296082496643,1.187556,0.053,35.75,20.84
45.69796013832092,1.189003,0.053,35.78,20.84
46.04296040534973,1.189623,0.053,35.78,20.85
46.387959480285645,1.19417,0.053,35.68,20.85
46.73295855522156,1.189623,0.053,35.77,20.84
47.07796025276184,1.193137,0.053,35.73,20.81
47.422956466674805,1.19107,0.053,35.8,20.83
47.76795673370361,1.19541,0.053,35.81,20.83
48.112956047058105,1.193343,0.053,35.63,20.83
48.4579553604126,1.194377,0.052,35.78,20.82
48.80295491218567,1.198511,0.052,35.75,20.83
49.14795446395874,1.192723,0.052,35.81,20.84
49.49295377731323,1.197891,0.052,35.81,20.84
49.837953329086304,1.2001650000000001,0.052,35.71,20.83
50.18295168876648,1.190863,0.052,35.79,20.82
50.52795171737671,1.1952040000000002,0.052,35.68,20.84
50.87295150756836,1.199338,0.052,35.71,20.85
51.217950105667114,1.2001650000000001,0.052,35.7,20.84
51.562950134277344,1.204506,0.052,35.69,20.82
51.90794897079468,1.196031,0.052,35.75,20.83
52.25294828414917,1.1999579999999999,0.052,35.76,20.84
52.59794783592224,1.204506,0.052,35.83,20.83
52.94294786453247,1.204712,0.052,35.81,20.83
53.28794717788696,1.202232,0.052,35.7,20.83
53.632946491241455,1.199751,0.052,35.76,20.83
53.977946043014526,1.203679,0.052,35.75,20.84
54.3229455947876,1.207606,0.052,35.75,20.83
54.6679470539093,1.211327,0.052,35.71,20.83
55.01294732093811,1.211327,0.052,35.77,20.84
55.35794520378113,1.213808,0.052,35.77,20.82
55.702942848205566,1.222282,0.052,35.72,20.82
56.04794359207153,1.222903,0.052,35.69,20.83
56.39294171333313,1.221456,0.052,35.75,20.82
56.73794198036194,1.229724,0.052,35.73,20.84
57.082939863204956,1.227657,0.052,35.78,20.84
57.42793941497803,1.2270370000000002,0.052,35.72,20.82
57.77293944358826,1.227864,0.052,35.75,20.83
58.117939949035645,1.113141,0.052,35.79,20.84
